epoch,learning_rate,train_loss,val_loss,pseudo_dice,epoch_time_s,ema_pseudo_dice
465,0.00091,-0.6501,-0.6482,0.8011,218.8,
466,0.00089,-0.6542,-0.6427,0.8383,218.53,
467,0.00087,-0.6439,-0.6186,0.8085,220.53,
468,0.00084,-0.664,-0.6723,0.8413,220.28,
469,0.00082,-0.6393,-0.6843,0.823,219.4,
470,0.00079,-0.6346,-0.545,0.7267,221.11,
471,0.00077,-0.6449,-0.64,0.8484,220.11,
472,0.00075,-0.6574,-0.5841,0.8204,219.18,
473,0.00072,-0.6611,-0.6214,0.823,219.89,
474,0.0007,-0.6382,-0.6192,0.7986,220.1,
475,0.00067,-0.6599,-0.647,0.8289,220.7,
476,0.00065,-0.6556,-0.5624,0.8234,221.46,
477,0.00063,-0.6598,-0.6151,0.8293,221.32,
478,0.0006,-0.6506,-0.6214,0.8237,219.98,
479,0.00058,-0.6548,-0.636,0.8364,220.76,
480,0.00055,-0.6583,-0.6234,0.8152,220.39,
481,0.00053,-0.6594,-0.6426,0.8278,220.08,
482,0.0005,-0.6599,-0.6357,0.839,221.18,
483,0.00048,-0.6538,-0.6234,0.8475,221.59,
484,0.00045,-0.6576,-0.6618,0.8414,220.65,0.827499986
485,0.00043,-0.6578,-0.6471,0.8358,220.27,0.828299999
486,0.0004,-0.6517,-0.6275,0.8511,229.63,0.830600023
487,0.00037,-0.6586,-0.6581,0.8453,217.73,0.832000017
488,0.00035,-0.6743,-0.6171,0.8383,218.53,0.832700014
489,0.00032,-0.6653,-0.5993,0.8327,216.1,0.832700014
490,0.0003,-0.6673,-0.6537,0.8665,216.03,0.836099982
491,0.00027,-0.6686,-0.6073,0.8474,216.06,0.837199986
492,0.00024,-0.6656,-0.6182,0.8582,216.01,0.839299977
493,0.00021,-0.6569,-0.6189,0.835,220.73,
494,0.00019,-0.6616,-0.6091,0.8109,226.41,
495,0.00016,-0.6875,-0.6917,0.8528,226.77,
496,0.00013,-0.6663,-0.6339,0.8293,226.66,
497,0.0001,-0.6543,-0.6603,0.8632,226.63,0.83950001
498,7.00E-05,-0.6666,-0.6554,0.8388,226.79,
499,4.00E-05,-0.6724,-0.6303,0.8109,226.69,
