epoch,learning_rate,train_loss,val_loss,pseudo_dice,epoch_time_s,ema_pseudo_dice
467,0.00087,-0.6721,-0.5664,0.8452,222.2,
468,0.00084,-0.6568,-0.5889,0.8022,224.26,
469,0.00082,-0.6705,-0.6185,0.8085,220.74,
470,0.00079,-0.6648,-0.5964,0.8421,221.97,
471,0.00077,-0.6541,-0.5657,0.8067,224.43,
472,0.00075,-0.6622,-0.6109,0.8323,222.77,
473,0.00072,-0.6679,-0.6519,0.8202,223.84,
474,0.0007,-0.6508,-0.5648,0.8166,221.29,
475,0.00067,-0.6615,-0.5674,0.8435,224.67,
476,0.00065,-0.6888,-0.6044,0.8335,223.17,
477,0.00063,-0.6606,-0.6324,0.8326,222.96,
478,0.0006,-0.6786,-0.5877,0.8313,224.49,
479,0.00058,-0.6525,-0.5572,0.8044,223.55,
480,0.00055,-0.6535,-0.6292,0.8271,223.3,
481,0.00053,-0.6685,-0.5508,0.8525,224.86,
482,0.0005,-0.6751,-0.574,0.8233,223.95,0.822799981
483,0.00048,-0.652,-0.6216,0.8111,222.58,
484,0.00045,-0.6564,-0.6238,0.828,223.72,
485,0.00043,-0.6843,-0.5679,0.7959,222.34,
486,0.0004,-0.6672,-0.5684,0.8503,223.74,
487,0.00037,-0.655,-0.5893,0.8269,225.06,0.823099971
488,0.00035,-0.6842,-0.5919,0.8073,221.65,
489,0.00032,-0.6681,-0.573,0.8199,225.49,
490,0.0003,-0.6484,-0.6106,0.8367,224.34,
491,0.00027,-0.6749,-0.6364,0.8322,225.15,0.823800027
492,0.00024,-0.6773,-0.5544,0.8096,221.29,
493,0.00021,-0.6597,-0.5385,0.8041,223.99,
494,0.00019,-0.6633,-0.5573,0.7716,225.61,
495,0.00016,-0.676,-0.5837,0.7492,224.13,
496,0.00013,-0.6662,-0.5835,0.8408,224.47,
497,0.0001,-0.6714,-0.5899,0.8266,224.51,
498,7.00E-05,-0.6824,-0.6086,0.829,220.98,
499,4.00E-05,-0.6817,-0.5782,0.8442,225.05,
