epoch,learning_rate,train_loss,val_loss,pseudo_dice,epoch_time_s,ema_pseudo_dice
465,0.00091,-0.6641,-0.6631,0.8303,221.57,
466,0.00089,-0.6636,-0.6237,0.8366,221.21,
467,0.00087,-0.6401,-0.6051,0.8597,224.24,0.829400003
468,0.00084,-0.6661,-0.6428,0.8126,223.15,
469,0.00082,-0.6639,-0.6163,0.843,222.49,
470,0.00079,-0.6617,-0.6424,0.8382,223.6,0.830200016
471,0.00077,-0.6515,-0.6223,0.8251,221.05,
472,0.00075,-0.6701,-0.6031,0.8321,223.97,
473,0.00072,-0.6696,-0.6202,0.8605,221.53,0.833000004
474,0.0007,-0.6555,-0.5832,0.8156,223.64,
475,0.00067,-0.6549,-0.6651,0.8385,223.05,
476,0.00065,-0.6568,-0.59,0.8239,222.26,
477,0.00063,-0.6617,-0.593,0.7741,222.3,
478,0.0006,-0.6491,-0.6047,0.7702,221.51,
479,0.00058,-0.6618,-0.5755,0.8186,222.32,
480,0.00055,-0.666,-0.5776,0.8085,221.95,
481,0.00053,-0.6789,-0.6299,0.8249,224.09,
482,0.0005,-0.6619,-0.554,0.8061,221.82,
483,0.00048,-0.6563,-0.6302,0.843,222.58,
484,0.00045,-0.6717,-0.6625,0.8701,223.94,
485,0.00043,-0.6585,-0.5474,0.8188,222.54,
486,0.0004,-0.6753,-0.5686,0.8277,224.07,
487,0.00037,-0.6764,-0.6168,0.8363,220.55,
488,0.00035,-0.6807,-0.5559,0.7996,222.94,
489,0.00032,-0.6796,-0.5997,0.7975,223.31,
490,0.0003,-0.6641,-0.5937,0.8004,221.25,
491,0.00027,-0.6779,-0.5867,0.8512,220.64,
492,0.00024,-0.6792,-0.6202,0.8306,224.52,
493,0.00021,-0.6662,-0.6004,0.8355,222.68,
494,0.00019,-0.6742,-0.5867,0.8303,223.27,
495,0.00016,-0.6606,-0.6074,0.8066,221.22,
496,0.00013,-0.6744,-0.612,0.8228,221.29,
497,0.0001,-0.6694,-0.6521,0.8353,220.9,
498,7.00E-05,-0.6772,-0.6502,0.8405,222.9,
499,4.00E-05,-0.6906,-0.5893,0.8022,220.41,
