epoch,learning_rate,train_loss,val_loss,pseudo_dice,epoch_time_s,ema_pseudo_dice
467,0.00087,-0.6326,-0.6098,0.8118,217.82,
468,0.00084,-0.6229,-0.6401,0.8573,244.54,
469,0.00082,-0.6599,-0.6236,0.7921,218.26,
470,0.00079,-0.6696,-0.6279,0.8451,218.55,
471,0.00077,-0.6354,-0.619,0.8285,218.4,
472,0.00075,-0.6485,-0.6606,0.8299,220.43,
473,0.00072,-0.6431,-0.6131,0.8027,217.69,
474,0.0007,-0.6601,-0.6108,0.8521,217.73,
475,0.00067,-0.6608,-0.6287,0.8386,261.55,
476,0.00065,-0.6541,-0.6423,0.8029,226.57,
477,0.00063,-0.6636,-0.6384,0.8227,217.82,
478,0.0006,-0.6624,-0.6499,0.8348,217.78,
479,0.00058,-0.643,-0.6275,0.8504,217.83,0.827499986
480,0.00055,-0.6354,-0.6679,0.8488,217.81,0.829699993
481,0.00053,-0.6349,-0.6443,0.8194,218.12,
482,0.0005,-0.6529,-0.646,0.8119,217.67,
483,0.00048,-0.6512,-0.6048,0.8169,219.07,
484,0.00045,-0.6382,-0.633,0.8187,219.21,
485,0.00043,-0.6412,-0.6553,0.8403,218.25,
486,0.0004,-0.6566,-0.6048,0.8293,218.19,
487,0.00037,-0.6483,-0.5554,0.7999,217.84,
488,0.00035,-0.6367,-0.6158,0.818,218.36,
489,0.00032,-0.6475,-0.6192,0.8419,217.89,
490,0.0003,-0.6577,-0.6095,0.8419,217.66,
491,0.00027,-0.6467,-0.6351,0.8395,218.11,
492,0.00024,-0.643,-0.6166,0.805,217.95,
493,0.00021,-0.6582,-0.6283,0.8232,217.9,
494,0.00019,-0.6501,-0.6573,0.8322,218.36,
495,0.00016,-0.6699,-0.6088,0.7963,219.11,
496,0.00013,-0.6567,-0.6327,0.8263,219.27,
497,0.0001,-0.6524,-0.5903,0.8189,218.7,
498,7.00E-05,-0.6529,-0.708,0.8681,218.01,
499,4.00E-05,-0.6575,-0.6566,0.831,218.16,
