case_id,n_ref,dice,size_group
r009s125,1865,0.7030489367153472,MEDIUM
r010s001,1261,0.5501509560550151,MEDIUM
r010s008,839,0.7380224260958206,MEDIUM
r010s009,1255,0.26986301369863014,MEDIUM
r010s011,563,0.7624076029567054,MEDIUM
r010s027,625,0.7669305189094108,MEDIUM
r011s026,67,0.8285714285714286,SMALL
r011s029,4035,0.7983045893013738,LARGE
r011s031,451,0.8,SMALL
r014s001,84,0.12445414847161572,SMALL
r015s001,76426,0.8283216849802898,LARGE
r015s003,623432,0.9288965667877921,LARGE
r015s005,109455,0.6354601147028154,LARGE
r015s026,15671,0.5690450352685839,LARGE
r017s105,963,0.6863045141545524,MEDIUM
r017s118,446,0.8235294117647058,SMALL
r017s119,15932,0.5294506691565515,LARGE
r018s007,55946,0.7171712697393192,LARGE
r019s008,1938,0.6998841251448435,MEDIUM
r019s009,11627,0.8122106481481481,LARGE
r023s001,10366,0.060978403058082185,LARGE
r024s001,1471,0.8242603550295858,MEDIUM
r024s005,38014,0.9189705228467554,LARGE
r024s006,835,0.6504782928623988,MEDIUM
r027s001,1716,0.8057186622415113,MEDIUM
r027s006,268,0.8600682593856656,SMALL
r027s012,601,0.8289290681502086,MEDIUM
r027s014,61385,0.9138698749064307,LARGE
r027s015,2687,0.8381353188734219,MEDIUM
r027s047,9924,0.8849868305531168,LARGE
r027s048,105192,0.8572875212348635,LARGE
r027s053,203053,0.9271499021416596,LARGE
r027s057,107487,0.9427445705274734,LARGE
r028s001,61007,0.8888888888888888,LARGE
r028s010,54117,0.8633784223970924,LARGE
r028s011,300,0.0,SMALL
r029s003,47646,0.8842969833564494,LARGE
r031s004,2614,0.46243935084490545,MEDIUM
r031s016,1880,0.9168443496801706,MEDIUM
r031s023,539,0.839171974522293,MEDIUM
r031s030,21970,0.7580570327277919,LARGE
r031s033,35611,0.8720206332266097,LARGE
r032s014,2737,0.6837876161966283,MEDIUM
r032s018,209,0.7130124777183601,SMALL
r032s020,23959,0.8830385061115605,LARGE
r032s030,64864,0.8874253256292234,LARGE
r032s043,67282,0.9104775362620008,LARGE
r032s046,92891,0.9082144193255305,LARGE
r032s048,5700,0.759477218571738,LARGE
r034s010,164,0.7924528301886793,SMALL
r034s011,5575,0.7924957362137578,LARGE
r034s012,1532,0.07474382157926461,MEDIUM
r034s039,46404,0.843031750817543,LARGE
r034s046,783,0.49236641221374045,MEDIUM
r035s002,10796,0.8141012668474521,LARGE
r035s005,4277,0.7582707133795257,LARGE
r035s012,98437,0.7066174914106134,LARGE
r038s005,88451,0.8503651479544133,LARGE
r038s006,1234,0.7402723735408561,MEDIUM
r038s015,14812,0.9061051141390905,LARGE
r038s017,46165,0.7461916190514445,LARGE
r038s022,28091,0.8439600363306086,LARGE
r038s028,34131,0.8266497842493711,LARGE
r038s029,21023,0.560329673496441,LARGE
r038s031,2760,0.39387890884896876,MEDIUM
r038s039,16452,0.8370294419217812,LARGE
r038s040,27075,0.8208889599488368,LARGE
r038s044,1013,0.14837542286208796,MEDIUM
r038s049,93776,0.7839685544449402,LARGE
r038s063,43822,0.7374685218272112,LARGE
r038s070,9176,0.8845839654568795,LARGE
r038s073,1617,0.03752131893121091,MEDIUM
r038s078,181833,0.8967285039820687,LARGE
r038s083,1205,0.7154989384288747,MEDIUM
r038s091,4447,0.8233284529038556,LARGE
r038s092,52608,0.843427211103938,LARGE
r038s093,589,0.0819327731092437,MEDIUM
r038s094,1169,0.5654205607476636,MEDIUM
r040s005,2965,0.6856027753686036,MEDIUM
r040s006,23006,0.5702530074844238,LARGE
r040s013,2906,0.8374210603612865,MEDIUM
r040s014,271,0.05198019801980198,SMALL
r040s017,749,0.622185154295246,MEDIUM
r040s020,17132,0.8064236412195207,LARGE
r040s031,185045,0.9038884180588075,LARGE
r040s032,102970,0.7161204713673549,LARGE
r040s038,16943,0.8204069970475253,LARGE
r040s044,190818,0.9380082345493992,LARGE
r040s050,86213,0.6366169839679359,LARGE
r040s051,121,0.5096153846153846,SMALL
r040s053,98757,0.8397015214211314,LARGE
r040s061,289688,0.7908807549680297,LARGE
r040s066,385,0.8166915052160953,SMALL
r040s073,4229,0.8295314080233734,LARGE
r040s077,21172,0.8542338854233885,LARGE
r040s081,122334,0.8636807615938075,LARGE
r042s002,5211,0.740166083916084,LARGE
r042s005,506,0.7703826955074875,MEDIUM
r042s012,24646,0.6839331875124279,LARGE
r042s018,128616,0.9237939892834671,LARGE
r042s029,29186,0.8300121166930748,LARGE
r042s031,17997,0.8226197226661168,LARGE
r042s033,9102,0.808326105810928,LARGE
r042s035,6644,0.43650228050171036,LARGE
r042s036,419,0.6568712186689715,SMALL
r044s003,34602,0.7584789624307374,LARGE
r045s002,9067,0.8515167036594389,LARGE
r046s009,133753,0.8909934128173032,LARGE
r047s002,83603,0.9246109989309894,LARGE
r047s010,17670,0.40355416991426346,LARGE
r047s027,13404,0.8721298949379178,LARGE
r047s032,194121,0.9407128062430696,LARGE
r047s035,85705,0.8560557941004598,LARGE
r047s037,34646,0.8662270300044371,LARGE
