case_id,n_ref,dice,size_group
r059s014,6139,0.8140856342537015,LARGE
r059s015,127450,0.8927562718059479,LARGE
r059s017,1881,0.6105412097629996,MEDIUM
r059s018,30572,0.5774102887866075,LARGE
r059s036,7543,0.3577423070594043,LARGE
r059s041,3799,0.48353265869365225,LARGE
r061s005,21461,0.8230599548913178,LARGE
r061s007,9171,0.9130384570966624,LARGE
r062s013,130,0.041031036296685953,SMALL
r064s003,20013,0.752239674229203,LARGE
r067s020,9297,0.0,LARGE
r067s021,7118,0.0,LARGE
r067s034,8361,0.7853588410925578,LARGE
r069s002,16967,0.5399979965942101,LARGE
r069s006,973,0.08245445829338446,MEDIUM
r069s007,3114,0.5354189944134078,LARGE
r069s030,9833,0.6220535357570914,LARGE
r069s031,4387,0.6011137629276054,LARGE
r069s034,1229,0.5072463768115942,MEDIUM
r069s037,6458,0.4684501636753584,LARGE
r069s040,5108,0.6301772430893562,LARGE
r069s043,67749,0.9049337452004965,LARGE
r070s006,19513,0.6761931246924936,LARGE
r071s001,1386,0.643579766536965,MEDIUM
r071s028,5082,0.8614661654135338,LARGE
r071s031,1375,0.8580715059588299,MEDIUM
r071s032,2164,0.7590687601515972,MEDIUM
soop0164,32435,0.5652685550979238,LARGE
soop0168,20999,0.7349783462584348,LARGE
soop0251,153284,0.9185360014378194,LARGE
soop0356,139050,0.8011878368758263,LARGE
soop0371,21381,0.9394735649889004,LARGE
soop0375,242078,0.9178076867212065,LARGE
soop0556,71350,0.9603509958026987,LARGE
soop0769,5020,0.8415567136046125,LARGE
soop0783,70759,0.9143264280048933,LARGE
soop0894,55103,0.9613119424381603,LARGE
soop0910,0,0.0,EMPTY
soop0968,86026,0.8751425433965452,LARGE
soop1012,1193,0.2984326018808777,MEDIUM
soop1129,292619,0.8857798992831718,LARGE
soop1133,70,0.5614035087719298,SMALL
soop1157,194659,0.7062149525451636,LARGE
soop1166,85742,0.9514732455865336,LARGE
soop1266,367260,0.1575861974544649,LARGE
soop1344,971,0.9030067895247332,MEDIUM
soop1412,93915,0.8527914609301152,LARGE
soop1429,81613,0.7171914072498868,LARGE
soop1458,73865,0.7578665659658657,LARGE
soop1488,1645353,0.5323133296221354,LARGE
soop1532,5078,0.9295968534906588,LARGE
soop1590,3246195,0.9660947364368532,LARGE
soop1737,98433,0.5210633010284144,LARGE
r001s001,89056,0.8063537280158534,LARGE
r001s004,32931,0.8386268200118328,LARGE
r001s005,25816,0.8551050114368892,LARGE
r001s007,3194,0.7002017145738779,LARGE
r001s008,1686,0.15426695842450766,MEDIUM
r001s009,6111,0.6032287888485883,LARGE
r001s010,79902,0.8483837624506672,LARGE
r001s015,4796,0.8369216129415963,LARGE
r001s023,12,0.14201183431952663,SMALL
r001s027,966,0.8337078651685393,MEDIUM
r001s034,1947,0.782540099921115,MEDIUM
r002s002,22301,0.9029495718363464,LARGE
r002s003,2830,0.7045018135267762,MEDIUM
r003s004,99446,0.9099532168762607,LARGE
r003s008,100640,0.9076389849012887,LARGE
r003s009,30391,0.912007443270904,LARGE
r003s013,5249,0.8504977966378325,LARGE
r004s003,37139,0.34736092836651494,LARGE
r004s024,40006,0.8681927802118714,LARGE
r004s025,16058,0.35065940742682183,LARGE
r005s016,1064,0.815365551425031,MEDIUM
r005s026,50,0.6187050359712231,SMALL
r005s049,12469,0.8231077869970005,LARGE
r005s076,808,0.4110169491525424,MEDIUM
r005s079,47381,0.8957416153045705,LARGE
r005s080,1287,0.782964782964783,MEDIUM
r005s081,11133,0.8591765752649033,LARGE
r005s085,3584,0.66696720387693,LARGE
r009s002,329,0.8791208791208791,SMALL
r009s004,75692,0.8548883143616826,LARGE
r009s017,1061,0.49228611500701264,MEDIUM
r009s018,335,0.7334525939177102,SMALL
r009s029,6460,0.7262842144731908,LARGE
r009s035,28,0.0,SMALL
r009s043,1042,0.6597462514417531,MEDIUM
r009s044,32368,0.6759852381589766,LARGE
r009s064,5258,0.8218703612073232,LARGE
r009s079,64,0.19601837672281777,SMALL
r009s088,12481,0.22374904573530432,LARGE
r009s102,2099,0.8406022845275182,MEDIUM
r009s110,1462,0.4772214704555706,MEDIUM
r009s113,1032,0.21212121212121213,MEDIUM
r009s125,1865,0.6942871847658261,MEDIUM
r010s001,1261,0.5381991814461119,MEDIUM
r010s008,839,0.7416413373860182,MEDIUM
r010s009,1255,0.27853260869565216,MEDIUM
r010s011,563,0.7711598746081505,MEDIUM
r010s027,625,0.8121314237573716,MEDIUM
r011s026,67,0.8137931034482758,SMALL
r011s029,4035,0.8013360441475458,LARGE
r011s031,451,0.8018327605956472,SMALL
r014s001,84,0.08615384615384615,SMALL
r015s001,76426,0.8312038343694776,LARGE
r015s003,623432,0.9289140219785801,LARGE
r015s005,109455,0.6348199738027539,LARGE
r015s026,15671,0.5343565406169536,LARGE
r017s105,963,0.671359762875139,MEDIUM
r017s118,446,0.8264299802761341,SMALL
r017s119,15932,0.5049132420091325,LARGE
r018s007,55946,0.7474580811056946,LARGE
r019s008,1938,0.6731909845788849,MEDIUM
r019s009,11627,0.8001858403916944,LARGE
r023s001,10366,0.06395551655972177,LARGE
r024s001,1471,0.8263579697239537,MEDIUM
r024s005,38014,0.9188247011952191,LARGE
r024s006,835,0.6485693323550991,MEDIUM
r027s001,1716,0.8090516145436054,MEDIUM
r027s006,268,0.8704663212435233,SMALL
r027s012,601,0.8274428274428275,MEDIUM
r027s014,61385,0.9131428218547851,LARGE
r027s015,2687,0.8422254853972916,MEDIUM
r027s047,9924,0.8834803491433058,LARGE
r027s048,105192,0.8581069601495102,LARGE
r027s053,203053,0.920304322520655,LARGE
r027s057,107487,0.9425497139743939,LARGE
r028s001,61007,0.8810533133150814,LARGE
r028s010,54117,0.8635375213800098,LARGE
r028s011,300,0.01411764705882353,SMALL
r029s003,47646,0.8790533372704704,LARGE
r031s004,2614,0.45510170332396227,MEDIUM
r031s016,1880,0.9186754966887417,MEDIUM
r031s023,539,0.8345209817893904,MEDIUM
r031s030,21970,0.7602994912946909,LARGE
r031s033,35611,0.8678469854222196,LARGE
r032s014,2737,0.6406939135548368,MEDIUM
r032s018,209,0.651685393258427,SMALL
r032s020,23959,0.9067901637205662,LARGE
r032s030,64864,0.8959877166754212,LARGE
r032s043,67282,0.9112309274339234,LARGE
r032s046,92891,0.909499730923545,LARGE
r032s048,5700,0.7563521197725473,LARGE
r034s010,164,0.7903225806451613,SMALL
r034s011,5575,0.7793948678667177,LARGE
