case_id,n_ref,dice,size_group
r070s003,1122,0.8605809128630706,MEDIUM
r070s008,4750,0.7878281223875606,LARGE
r070s010,15743,0.7812896011926947,LARGE
r071s010,4788,0.41231126596980255,LARGE
r071s014,7235,0.587688557062319,LARGE
r071s016,5015,0.5214869496440812,LARGE
r071s017,31453,0.860170365317809,LARGE
r071s026,2336,0.8417811463761251,MEDIUM
soop0019,25708,0.06424110982313129,LARGE
soop0148,2245123,0.9217981432292374,LARGE
soop0192,12721,0.44599342414279003,LARGE
soop0267,37321,0.7278503072127784,LARGE
soop0283,1707,0.8935373087730253,MEDIUM
soop0290,65070,0.8768821716470016,LARGE
soop0294,23191,0.7071790903619637,LARGE
soop0296,110291,0.8659440247927155,LARGE
soop0477,814837,0.9501335403514377,LARGE
soop0579,2355346,0.9760024684658803,LARGE
soop0580,41651,0.31653005194651285,LARGE
soop0674,605682,0.22801697114613556,LARGE
soop0690,5842,0.0,LARGE
soop0705,352980,0.5056744055824407,LARGE
soop0791,969600,0.9666353835975737,LARGE
soop0796,3411094,0.9616536895045694,LARGE
soop0808,3403,0.015914064054107818,LARGE
soop0813,1576144,0.6735937687023206,LARGE
soop0829,618831,0.9502538643345775,LARGE
soop0850,186148,0.9034292066638083,LARGE
soop0885,936,0.0,MEDIUM
soop0966,11492,0.006876987879308863,LARGE
soop1006,247423,0.8611584495699949,LARGE
soop1024,190702,0.8303826770264028,LARGE
soop1025,1071054,0.9391308072503326,LARGE
soop1034,2733,0.3455188679245283,MEDIUM
soop1037,16652,0.8571613111577587,LARGE
soop1043,75894,0.6628993081373528,LARGE
soop1046,2278390,0.801305682681908,LARGE
soop1093,42259,0.198044686787791,LARGE
soop1096,657803,0.8822732755234567,LARGE
soop1156,869118,0.8846932888670616,LARGE
soop1162,394756,0.8890691349778138,LARGE
soop1244,8597,0.32692818560170017,LARGE
soop1301,168144,0.9392406742060717,LARGE
soop1320,81024,0.7858307618975942,LARGE
soop1342,2151,0.5362087326943556,MEDIUM
soop1399,11777,0.629881154499151,LARGE
soop1407,670,0.0,MEDIUM
soop1481,118220,0.8762111434717226,LARGE
soop1543,247674,0.8437439955283061,LARGE
soop1547,475518,0.7591706772379964,LARGE
soop1607,94366,0.0055916230366492145,LARGE
soop1608,35814,0.2845478923284223,LARGE
soop1613,1391,0.6380813953488372,MEDIUM
soop1700,2463,0.767595818815331,MEDIUM
soop1707,39320,0.8069166747418629,LARGE
soop1724,46708,0.752937303757723,LARGE
r001s012,10109,0.7074484177406668,LARGE
r001s013,7328,0.521471165005803,LARGE
r001s028,237,0.8747346072186837,SMALL
r001s032,5437,0.18021288885221554,LARGE
r001s033,24209,0.8958792207514488,LARGE
r001s037,19967,0.6858689767190038,LARGE
r001s040,1912,0.006938884440886042,MEDIUM
r002s008,48565,0.9116525444823912,LARGE
r003s001,17128,0.8156711624919717,LARGE
r003s003,152307,0.9483577928998934,LARGE
r003s010,311,0.4883435582822086,SMALL
r003s012,21623,0.784787251519632,LARGE
r004s010,21014,0.8273718590317652,LARGE
r004s030,112570,0.9100544072440094,LARGE
r004s034,17404,0.906094820650817,LARGE
r004s035,115346,0.933729890266059,LARGE
r005s015,387630,0.8375706513685726,LARGE
r005s034,9855,0.6674443863389516,LARGE
r005s048,158,0.6121593291404612,SMALL
r005s055,479,0.5214285714285715,SMALL
r005s057,2981,0.8995487213772355,MEDIUM
r005s070,549,0.8162511542012927,MEDIUM
r005s072,1316,0.823930329420674,MEDIUM
r008s004,1624,0.0,MEDIUM
r008s008,3152,0.0,LARGE
r009s010,1431,0.8323563892145369,MEDIUM
r009s012,246,0.5364431486880467,SMALL
r009s013,420,0.0,SMALL
r009s014,679,0.051290760869565216,MEDIUM
r009s024,6066,0.4653333333333333,LARGE
r009s025,764,0.0,MEDIUM
r009s027,176,0.0,SMALL
r009s038,1039,0.5054192812321734,MEDIUM
r009s040,10611,0.5843763487268019,LARGE
r009s041,703,0.8782608695652174,MEDIUM
r009s051,2152,0.44584206848357794,MEDIUM
r009s054,540,0.8597376387487387,MEDIUM
r009s055,11469,0.0003359932801343973,LARGE
r009s056,117,0.3310344827586207,SMALL
r009s058,654,0.5705521472392638,MEDIUM
r009s060,895,0.0,MEDIUM
r009s062,180,0.7482993197278912,SMALL
r009s063,8755,0.666123079563986,LARGE
r009s072,7041,0.7048447357138482,LARGE
r009s087,976,0.31759656652360513,MEDIUM
r009s099,319,0.7472527472527473,SMALL
r009s107,3095,0.7507548723579468,LARGE
r009s108,46702,0.9087198025934989,LARGE
r009s111,92,0.11103495544893763,SMALL
r009s114,2716,0.6877809562729873,MEDIUM
r009s118,946,0.7192982456140351,MEDIUM
r009s123,4173,0.4019081693500298,LARGE
