case_id,n_ref,dice,size_group
soop0267,37321,0.7842270609901419,LARGE
soop0283,1707,0.8796680497925311,MEDIUM
soop0290,65070,0.9070042418599151,LARGE
soop0294,23191,0.7499816702104259,LARGE
soop0296,110291,0.8641225342485536,LARGE
soop0477,814837,0.9442984661150993,LARGE
soop0579,2355346,0.9789254687878984,LARGE
soop0580,41651,0.3831777938451373,LARGE
soop0674,605682,0.2158305495392974,LARGE
soop0690,5842,0.0,LARGE
soop0705,352980,0.5840021915316682,LARGE
soop0791,969600,0.9620056154112427,LARGE
soop0796,3411094,0.9660201108672284,LARGE
soop0808,3403,0.0,LARGE
soop0813,1576144,0.7219872418775856,LARGE
soop0829,618831,0.9572433697207351,LARGE
soop0850,186148,0.9236532879162783,LARGE
soop0885,936,0.0,MEDIUM
soop0966,11492,0.007037418468932372,LARGE
soop1006,247423,0.8551993423033115,LARGE
soop1024,190702,0.821729256745487,LARGE
soop1025,1071054,0.9506562002070141,LARGE
soop1034,2733,0.23346055979643765,MEDIUM
soop1037,16652,0.8640467851290126,LARGE
soop1043,75894,0.6327864518308535,LARGE
soop1046,2278390,0.8474209219725674,LARGE
soop1093,42259,0.24008320332813313,LARGE
soop1096,657803,0.8814797626024062,LARGE
soop1156,869118,0.9154423834420352,LARGE
soop1162,394756,0.89738153590927,LARGE
soop1244,8597,0.4328324052177893,LARGE
soop1301,168144,0.9508097172077307,LARGE
soop1320,81024,0.8286856961701193,LARGE
soop1342,2151,0.09031923176745393,MEDIUM
soop1399,11777,0.7718302334123618,LARGE
soop1407,670,0.0,MEDIUM
soop1481,118220,0.9226297975146811,LARGE
soop1543,247674,0.8415679329245738,LARGE
soop1547,475518,0.7449643631856213,LARGE
soop1607,94366,0.005433984432368924,LARGE
soop1608,35814,0.3133760730196675,LARGE
soop1613,1391,0.7550077041602465,MEDIUM
soop1700,2463,0.7422189674112046,MEDIUM
soop1707,39320,0.8030757886975299,LARGE
soop1724,46708,0.8448033540579813,LARGE
r001s012,10109,0.7509831135785334,LARGE
r001s013,7328,0.4937596042127357,LARGE
r001s028,237,0.6242424242424243,SMALL
r001s032,5437,0.1829790809039738,LARGE
r001s033,24209,0.898299305229956,LARGE
r001s037,19967,0.6762426194310253,LARGE
r001s040,1912,0.006084717996723613,MEDIUM
r002s008,48565,0.9018025078369906,LARGE
r003s001,17128,0.8177081582574204,LARGE
r003s003,152307,0.9496200837259353,LARGE
r003s010,311,0.47030878859857483,SMALL
r003s012,21623,0.7679879662386139,LARGE
r004s010,21014,0.8432729440427131,LARGE
r004s030,112570,0.9074485161025921,LARGE
r004s034,17404,0.9071158171942723,LARGE
r004s035,115346,0.9329275032095155,LARGE
r005s015,387630,0.8439066264226179,LARGE
r005s034,9855,0.6682439748165376,LARGE
r005s048,158,0.578125,SMALL
